source_node,target_node,length,highway,name,maxspeed,oneway,lanes,surface
2313648445,2313648451,74.233,residential,Rua São Paulo,,False,,
2313648445,2313648433,75.008,residential,Rua São Paulo,,False,,
2313648445,2313648501,128.696,residential,Rua Tenente Márcio,,False,,
2313648445,2313648393,166.28,residential,"['Avenida do Contorno', 'Rua Tenente Márcio']",,False,,
2313648447,2313648493,115.422,residential,Geraldo Gomes dos Santos,,False,,
2313648447,2313648377,140.617,residential,Geraldo Gomes dos Santos,,False,,
2313648447,2297754222,77.14,residential,Rua Pernambuco,50,False,,
2313648447,2313648452,75.296,residential,Rua Pernambuco,50,False,,
2313648449,2313648441,78.004,residential,Rua Goiás,,False,,
2313648449,2313648460,72.163,residential,Rua Goiás,,False,,
2313648449,2313648395,123.721,residential,Rua Agostinho Assunção,,False,,
2313648449,2313648508,139.821,residential,Rua Agostinho Assunção,,False,,
2313648451,2313648464,75.729,residential,Rua São Paulo,,False,,
2313648451,2313648445,74.233,residential,Rua São Paulo,,False,,
2313648451,2313648510,128.692,residential,Rua Geraldo Cruz,,False,,
2313648451,2313648427,78.346,residential,Rua Geraldo Cruz,,False,,
2313648452,2313648399,141.085,residential,Rua Madre Tereza de Calcutá,,False,,
2313648452,2313648503,114.493,residential,Rua Madre Tereza de Calcutá,,False,,
2313648452,2313648447,75.296,residential,Rua Pernambuco,50,False,,
2313648452,2313648468,73.78,residential,Rua Pernambuco,50,False,,
2313648454,2313648437,71.608,residential,Rua Minas Gerais,,False,,
2313648454,2313648401,131.692,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648454,2313648504,126.097,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648454,2313648466,79.674,residential,Rua Minas Gerais,,False,,
2313648458,2313648476,51.209,residential,Rua Maria Zulmira,,False,,
2313648460,2313648449,72.163,residential,Rua Goiás,,False,,
2313648460,2313648472,75.516,residential,Rua Goiás,,False,,
2313648460,2313648411,124.006,residential,Rua Professora Josefina Machado,,False,,
2313648460,2313648516,139.81,residential,Rua Professora Josefina Machado,,False,,
2313648464,2313648476,74.253,residential,Rua São Paulo,,False,,
2313648464,2313648451,75.729,residential,Rua São Paulo,,False,,
2313648464,2313648518,128.692,residential,Rua Martinha Silvina Tavares,,False,,
2313648464,2313648439,69.778,residential,Rua Martinha Silvina Tavares,,False,,
2313648466,2313648478,72.268,residential,Rua Minas Gerais,,False,,
2313648466,2313648409,131.041,residential,Rua Amélia Batista Leite,,False,,
2313648466,2313648512,126.097,residential,Rua Amélia Batista Leite,,False,,
2313648466,2313648454,79.674,residential,Rua Minas Gerais,,False,,
2313648468,3813396844,116.066,residential,Rua Geraldo Mesquita,,False,,
2313648468,2313648405,139.821,residential,Rua Geraldo Mesquita,,False,,
2313648468,2313648452,73.78,residential,Rua Pernambuco,50,False,,
2313648468,2313648474,77.68,residential,Rua Pernambuco,50,False,,
2313648472,2313648460,75.516,residential,Rua Goiás,,False,,
2313648472,2313648482,75.044,residential,Rua Goiás,,False,,
2313648472,2313648524,139.824,residential,Rua Sinvar de Souza Rocha,,False,,
2313648472,2313648421,123.726,residential,Rua Sinvar de Souza Rocha,,False,,
2313648474,2313648520,116.066,residential,Rua Antônio Adiodato Adalecio,,False,,
2313648474,2313648415,139.998,residential,Rua Antônio Adiodato Adalecio,,False,,
2313648474,2313648468,77.68,residential,Rua Pernambuco,50,False,,
2313648474,2313648485,75.596,residential,Rua Pernambuco,50,False,,
2313648476,2313648526,128.703,residential,Rua Maria Zulmira,,False,,
2313648476,2313648458,51.209,residential,Rua Maria Zulmira,,False,,
2313648476,2313648464,74.253,residential,Rua São Paulo,,False,,
2313648476,2313648532,204.012,residential,"['Rua São Paulo', 'Rua Leônidas Shiwindt']",,False,,
2313648478,2313648487,73.103,residential,Rua Minas Gerais,,False,,
2313648478,2313648466,72.268,residential,Rua Minas Gerais,,False,,
2313648478,2313648522,126.104,residential,Rua Josefino da Silva,,False,,
2313648478,2313648419,128.696,residential,Rua Josefino da Silva,,False,,
2313648480,2313648493,72.687,residential,Rua Sergipe,,False,,
2313648480,2297754222,119.179,residential,Hermínia Cogozinho de Souza,,False,,
2313648480,2297754222,257.87,residential,"['Rua Sergipe', 'José Ramos de Araúo', 'Rua Pernambuco']",50,False,,
2313648480,3813396843,72.274,residential,Hermínia Cogozinho de Souza,,False,,
2313648482,2313648472,75.044,residential,Rua Goiás,,False,,
2313648482,2313648497,77.51,residential,Rua Goiás,,False,,
2313648482,2313648530,139.81,residential,Rua José Pio da Fonseca,,False,,
2313648482,2313648435,124.666,residential,Rua José Pio da Fonseca,,False,,
2313648485,3813396841,116.066,residential,Rua Leda Corgozinho de Souza,,False,,
2313648485,2313648431,139.454,residential,Rua Leda Corgozinho de Souza,,False,,
2313648485,2313648474,75.596,residential,Rua Pernambuco,50,False,,
2313648485,2313648499,74.399,residential,Rua Pernambuco,50,False,,
2313648487,2313648478,73.103,residential,Rua Minas Gerais,,False,,
2313648487,2313648433,128.693,residential,Rua João Machado Primo,,False,,
2313648487,2313648528,126.108,residential,Rua João Machado Primo,,False,,
2313648487,2313648501,74.997,residential,Rua Minas Gerais,,False,,
2313648493,2313648503,75.842,residential,Rua Sergipe,,False,,
2313648493,2313648480,72.687,residential,Rua Sergipe,,False,,
2313648493,2313648514,122.573,residential,Geraldo Gomes dos Santos,,False,,
2313648493,2313648447,115.422,residential,Geraldo Gomes dos Santos,,False,,
2313648497,2313648482,77.51,residential,Rua Goiás,,False,,
2313648497,2313648504,71.607,residential,Rua Goiás,,False,,
2313648497,2313648437,126.097,residential,Rua Anízia Ferreira da Silva,,False,,
2313648497,4747209138,120.764,residential,Rua Anízia Ferreira da Silva,,False,,
2313648499,2313648536,116.062,residential,Rua José Francisco Resende,,False,,
2313648499,2313648441,139.001,residential,Rua José Francisco Resende,,False,,
2313648499,2313648485,74.399,residential,Rua Pernambuco,50,False,,
2313648499,2313648508,75.638,residential,Rua Pernambuco,50,False,,
2313648501,2313648510,74.243,residential,Rua Minas Gerais,,False,,
2313648501,2313648538,126.108,residential,Rua Tenente Márcio,,False,,
2313648501,2313648445,128.696,residential,Rua Tenente Márcio,,False,,
2313648501,2313648487,74.997,residential,Rua Minas Gerais,,False,,
2313648503,3813396844,71.361,residential,Rua Sergipe,,False,,
2313648503,2313648493,75.842,residential,Rua Sergipe,,False,,
2313648503,2313648452,114.493,residential,Rua Madre Tereza de Calcutá,,False,,
2313648503,2313648514,196.725,residential,"['Rua Madre Tereza de Calcutá', 'Rua Ceará']",,False,,
2313648504,2313648497,71.607,residential,Rua Goiás,,False,,
2313648504,2313648512,79.673,residential,Rua Goiás,,False,,
2313648504,2313648454,126.097,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648504,2313648548,139.821,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648508,2313648449,139.821,residential,Rua Agostinho Assunção,,False,,
2313648508,2313648544,116.066,residential,Rua Agostinho Assunção,,False,,
2313648508,2313648499,75.638,residential,Rua Pernambuco,50,False,,
2313648508,2313648516,72.159,residential,Rua Pernambuco,50,False,,
2313648510,2313648518,75.728,residential,Rua Minas Gerais,,False,,
2313648510,2313648501,74.243,residential,Rua Minas Gerais,,False,,
2313648510,2313648546,126.108,residential,Rua Geraldo Cruz,,False,,
2313648510,2313648451,128.692,residential,Rua Geraldo Cruz,,False,,
2313648512,2313648504,79.673,residential,Rua Goiás,,False,,
2313648512,2313648522,72.282,residential,Rua Goiás,,False,,
2313648512,2313648466,126.097,residential,Rua Amélia Batista Leite,,False,,
2313648512,2313648552,139.821,residential,Rua Amélia Batista Leite,,False,,
2313648514,5012507014,31.18,residential,Geraldo Gomes dos Santos,,False,,
2313648514,2313648493,122.573,residential,Geraldo Gomes dos Santos,,False,,
2313648514,5012507013,40.715,residential,Rua Ceará,,False,,
2313648514,2313648503,196.725,residential,"['Rua Madre Tereza de Calcutá', 'Rua Ceará']",,False,,
2313648516,2313648460,139.81,residential,Rua Professora Josefina Machado,,False,,
2313648516,3813396840,116.066,residential,Rua Professora Josefina Machado,,False,,
2313648516,2313648508,72.159,residential,Rua Pernambuco,50,False,,
2313648516,2313648524,75.509,residential,Rua Pernambuco,50,False,,
2313648518,2313648526,74.256,residential,Rua Minas Gerais,,False,,
2313648518,2313648510,75.728,residential,Rua Minas Gerais,,False,,
2313648518,2313648550,126.108,residential,Rua Martinha Silvina Tavares,,False,,
2313648518,2313648464,128.692,residential,Rua Martinha Silvina Tavares,,False,,
2313648520,3813396841,75.595,residential,Rua Sergipe,,False,,
2313648520,3813396844,77.679,residential,Rua Sergipe,,False,,
2313648520,2313648474,116.066,residential,Rua Antônio Adiodato Adalecio,,False,,
2313648522,2313648512,72.282,residential,Rua Goiás,,False,,
2313648522,2313648528,73.093,residential,Rua Goiás,,False,,
2313648522,2313648558,139.814,residential,Rua Josefino da Silva,,False,,
2313648522,2313648478,126.104,residential,Rua Josefino da Silva,,False,,
2313648524,8323593124,117.468,residential,Rua Sinvar de Souza Rocha,,False,,
2313648524,2313648472,139.824,residential,Rua Sinvar de Souza Rocha,,False,,
2313648524,2313648516,75.509,residential,Rua Pernambuco,50,False,,
2313648524,2313648530,75.05,residential,Rua Pernambuco,50,False,,
2313648526,2313648556,126.097,residential,Rua Maria Zulmira,,False,,
2313648526,2313648476,128.703,residential,Rua Maria Zulmira,,False,,
2313648526,2313648532,75.316,residential,Rua Minas Gerais,,False,,
2313648526,2313648518,74.256,residential,Rua Minas Gerais,,False,,
2313648528,2313648522,73.093,residential,Rua Goiás,,False,,
2313648528,2313648538,74.997,residential,Rua Goiás,,False,,
2313648528,2313648487,126.108,residential,Rua João Machado Primo,,False,,
2313648528,2313648577,139.814,residential,Rua João Machado Primo,,False,,
2313648530,2313648566,116.065,residential,Rua José Pio da Fonseca,,False,,
2313648530,2313648482,139.81,residential,Rua José Pio da Fonseca,,False,,
2313648530,2313648524,75.05,residential,Rua Pernambuco,50,False,,
2313648530,4747209151,57.019,residential,Rua Pernambuco,50,False,,
2313648532,2313648526,75.316,residential,Rua Minas Gerais,,False,,
2313648532,2313648571,126.108,residential,Rua Leônidas Shiwindt,,False,,
2313648532,2313648611,204.96699999999998,residential,"['Rua Minas Gerais', 'Rua Alfredo Rachid']",,False,,
2313648532,2313648476,204.012,residential,"['Rua São Paulo', 'Rua Leônidas Shiwindt']",,False,,
2313648536,2313648544,75.628,residential,Rua Sergipe,,False,,
2313648536,3813396841,74.408,residential,Rua Sergipe,,False,,
2313648536,2313648499,116.062,residential,Rua José Francisco Resende,,False,,
2313648538,2313648528,74.997,residential,Rua Goiás,,False,,
2313648538,2313648546,74.242,residential,Rua Goiás,,False,,
2313648538,2313648618,139.81,residential,Rua Tenente Márcio,,False,,
2313648538,2313648501,126.108,residential,Rua Tenente Márcio,,False,,
2313648544,3813396840,72.158,residential,Rua Sergipe,,False,,
2313648544,2313648536,75.628,residential,Rua Sergipe,,False,,
2313648544,2313648508,116.066,residential,Rua Agostinho Assunção,,False,,
2313648544,6797639714,54.1,residential,Rua Agostinho Assunção,,False,,
2313648546,2313648538,74.242,residential,Rua Goiás,,False,,
2313648546,2313648550,75.728,residential,Rua Goiás,,False,,
2313648546,2313648637,139.814,residential,Rua Geraldo Cruz,,False,,
2313648546,2313648510,126.108,residential,Rua Geraldo Cruz,,False,,
2313648548,2313648504,139.821,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648548,2313648624,116.065,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648548,4747209143,51.596,residential,Rua Pernambuco,50,False,,
2313648548,2313648552,79.673,residential,Rua Pernambuco,50,False,,
2313648550,2313648546,75.728,residential,Rua Goiás,,False,,
2313648550,2313648556,74.252,residential,Rua Goiás,,False,,
2313648550,2313648518,126.108,residential,Rua Martinha Silvina Tavares,,False,,
2313648550,2313648651,139.81,residential,Rua Martinha Silvina Tavares,,False,,
2313648552,2313648512,139.821,residential,Rua Amélia Batista Leite,,False,,
2313648552,2313648643,116.065,residential,Rua Amélia Batista Leite,,False,,
2313648552,2313648548,79.673,residential,Rua Pernambuco,50,False,,
2313648552,2313648558,72.268,residential,Rua Pernambuco,50,False,,
2313648556,2313648659,139.814,residential,Rua Maria Zulmira,,False,,
2313648556,2313648526,126.097,residential,Rua Maria Zulmira,,False,,
2313648556,2313648550,74.252,residential,Rua Goiás,,False,,
2313648556,2313648571,75.319,residential,Rua Goiás,,False,,
2313648558,2313648655,116.065,residential,Rua Josefino da Silva,,False,,
2313648558,2313648522,139.814,residential,Rua Josefino da Silva,,False,,
2313648558,2313648552,72.268,residential,Rua Pernambuco,50,False,,
2313648558,2313648577,73.092,residential,Rua Pernambuco,50,False,,
2313648566,2313648581,77.503,residential,Rua Sergipe,,False,,
2313648566,8323593124,70.866,residential,Rua Sergipe,,False,,
2313648566,3813396831,121.885,residential,Rua José Pio da Fonseca,,False,,
2313648566,2313648530,116.065,residential,Rua José Pio da Fonseca,,False,,
2313648571,2313648556,75.319,residential,Rua Goiás,,False,,
2313648571,2313648532,126.108,residential,Rua Leônidas Shiwindt,,False,,
2313648571,2313648668,139.814,residential,Rua Leônidas Shiwindt,,False,,
2313648571,2313648611,76.068,residential,Rua Goiás,,False,,
2313648577,2313648528,139.814,residential,Rua João Machado Primo,,False,,
2313648577,2313648662,116.062,residential,Rua João Machado Primo,,False,,
2313648577,2313648558,73.092,residential,Rua Pernambuco,50,False,,
2313648577,2313648618,75.006,residential,Rua Pernambuco,50,False,,
2313648581,2313648566,77.503,residential,Rua Sergipe,,False,,
2313648581,4747209147,94.539,residential,Rua Anízia Ferreira da Silva,,False,,
2313648581,2313648664,122.354,residential,Rua Anízia Ferreira da Silva,,False,,
2313648581,2313648624,71.616,residential,Rua Sergipe,,False,,
2313648611,2313648676,137.888,residential,Rua Alfredo Rachid,,False,,
2313648611,2313648571,76.068,residential,Rua Goiás,,False,,
2313648611,2313648684,210.24,residential,"['Ilídio da Costa Pereira', 'Rua Goiás']",,False,,
2313648611,2313648532,204.96699999999998,residential,"['Rua Minas Gerais', 'Rua Alfredo Rachid']",,False,,
2313648618,2313648670,116.065,residential,Rua Tenente Márcio,,False,,
2313648618,2313648538,139.81,residential,Rua Tenente Márcio,,False,,
2313648618,2313648577,75.006,residential,Rua Pernambuco,50,False,,
2313648618,2313648637,74.232,residential,Rua Pernambuco,50,False,,
2313648624,2313648643,79.672,residential,Rua Sergipe,,False,,
2313648624,2313648548,116.065,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648624,2313648674,121.831,tertiary,Rua Francisco Martins da Cruz,,False,,
2313648624,2313648581,71.616,residential,Rua Sergipe,,False,,
2313648637,2313648678,116.062,residential,Rua Geraldo Cruz,,False,,
